pitch,twist_factor,chord_factor,CT,CP 
5.9,1.1,1.2,0.56212,0.43656
5.9,1.1,1.3,0.61449,0.46144
5.9,1.1,1.4,0.6697,0.48318
5.9,1.2,0.5,0.229,0.21032
5.9,1.2,0.6,0.27527,0.24797
5.9,1.2,0.7,0.32222,0.28421
5.9,1.2,0.8,0.36966,0.31884
5.9,1.2,0.9,0.41795,0.35178
5.9,1.2,1.0,0.46698,0.38294
5.9,1.2,1.1,0.5171,0.41257
5.9,1.2,1.2,0.56913,0.44028
5.9,1.2,1.3,0.62293,0.46524
5.9,1.2,1.4,0.67994,0.48673
5.9,1.3,0.5,0.22996,0.21113
5.9,1.3,0.6,0.27673,0.24912
5.9,1.3,0.7,0.32419,0.28573
5.9,1.3,0.8,0.37225,0.3207
5.9,1.3,0.9,0.42171,0.35426
5.9,1.3,1.0,0.4721,0.38625
5.9,1.3,1.1,0.52366,0.41643
5.9,1.3,1.2,0.57665,0.4442
5.9,1.3,1.3,0.63223,0.46929
5.9,1.3,1.4,0.68931,0.48985
5.9,1.4,0.5,0.23116,0.21215
5.9,1.4,0.6,0.27854,0.25057
5.9,1.4,0.7,0.32674,0.28769
5.9,1.4,0.8,0.37606,0.32346
5.9,1.4,0.9,0.4267,0.35771
5.9,1.4,1.0,0.47798,0.39003
5.9,1.4,1.1,0.53058,0.42044
5.9,1.4,1.2,0.58494,0.44842
5.9,1.4,1.3,0.64041,0.47276
5.9,1.4,1.4,0.69239,0.49146
6.0,0.5,0.5,0.22604,0.2077
6.0,0.5,0.6,0.27111,0.24442
6.0,0.5,0.7,0.31642,0.2796
6.0,0.5,0.8,0.36185,0.313
6.0,0.5,0.9,0.4071,0.34429
6.0,0.5,1.0,0.45268,0.37382
6.0,0.5,1.1,0.4981,0.40138
6.0,0.5,1.2,0.54368,0.42677
6.0,0.5,1.3,0.5895,0.44977
6.0,0.5,1.4,0.63578,0.47008
6.0,0.6,0.5,0.22629,0.20791
6.0,0.6,0.6,0.2715,0.24475
6.0,0.6,0.7,0.31694,0.28002
6.0,0.6,0.8,0.36253,0.31354
6.0,0.6,0.9,0.40796,0.34493
6.0,0.6,1.0,0.4537,0.37455
6.0,0.6,1.1,0.49934,0.4022
6.0,0.6,1.2,0.54521,0.42767
6.0,0.6,1.3,0.59139,0.45075
6.0,0.6,1.4,0.63809,0.47111
6.0,0.7,0.5,0.22657,0.20816
6.0,0.7,0.6,0.27198,0.24516
6.0,0.7,0.7,0.31754,0.28052
6.0,0.7,0.8,0.36328,0.31413
6.0,0.7,0.9,0.4089,0.34565
6.0,0.7,1.0,0.45486,0.37537
6.0,0.7,1.1,0.50077,0.40311
6.0,0.7,1.2,0.54689,0.42864
6.0,0.7,1.3,0.59426,0.45159
6.0,0.7,1.4,0.64181,0.47215
6.0,0.8,0.5,0.22695,0.2085
6.0,0.8,0.6,0.27251,0.24562
6.0,0.8,0.7,0.31823,0.2811
6.0,0.8,0.8,0.36389,0.31463
6.0,0.8,0.9,0.40997,0.34644
6.0,0.8,1.0,0.45614,0.37625
6.0,0.8,1.1,0.50222,0.40405
6.0,0.8,1.2,0.54951,0.42955
6.0,0.8,1.3,0.59703,0.45306
6.0,0.8,1.4,0.64557,0.47384
6.0,0.9,0.5,0.22741,0.20891
6.0,0.9,0.6,0.27313,0.24616
6.0,0.9,0.7,0.31878,0.28156
6.0,0.9,0.8,0.36484,0.31537
6.0,0.9,0.9,0.41107,0.34725
6.0,0.9,1.0,0.45741,0.37713
6.0,0.9,1.1,0.50475,0.40507
6.0,0.9,1.2,0.5523,0.43118
6.0,0.9,1.3,0.60061,0.45489
6.0,0.9,1.4,0.64972,0.47562
6.0,1.0,0.5,0.22794,0.20939
6.0,1.0,0.6,0.2736,0.24657
6.0,1.0,0.7,0.31959,0.28222
6.0,1.0,0.8,0.36579,0.3161
6.0,1.0,0.9,0.41254,0.34817
6.0,1.0,1.0,0.45996,0.37832
6.0,1.0,1.1,0.50746,0.40678
6.0,1.0,1.2,0.55588,0.43321
6.0,1.0,1.3,0.60537,0.45718
6.0,1.0,1.4,0.65754,0.47868
6.0,1.1,0.5,0.22832,0.20973
6.0,1.1,0.6,0.27426,0.24713
6.0,1.1,0.7,0.32041,0.28289
6.0,1.1,0.8,0.36717,0.31705
6.0,1.1,0.9,0.41446,0.34948
6.0,1.1,1.0,0.46277,0.38019
6.0,1.1,1.1,0.51086,0.40886
6.0,1.1,1.2,0.56063,0.43575
6.0,1.1,1.3,0.61242,0.46049
6.0,1.1,1.4,0.66721,0.48226
6.0,1.2,0.5,0.22886,0.21021
6.0,1.2,0.6,0.275,0.24776
6.0,1.2,0.7,0.3218,0.28392
6.0,1.2,0.8,0.36912,0.31847
6.0,1.2,0.9,0.41725,0.35133
6.0,1.2,1.0,0.46592,0.38224
6.0,1.2,1.1,0.51567,0.41171
6.0,1.2,1.2,0.56727,0.43929
6.0,1.2,1.3,0.62082,0.46429
6.0,1.2,1.4,0.67701,0.4857
6.0,1.3,0.5,0.22971,0.21092
6.0,1.3,0.6,0.27638,0.24885
6.0,1.3,0.7,0.32371,0.28538
6.0,1.3,0.8,0.3715,0.32019
6.0,1.3,0.9,0.42063,0.35355
6.0,1.3,1.0,0.47073,0.38537
6.0,1.3,1.1,0.52208,0.41549
6.0,1.3,1.2,0.57478,0.44322
6.0,1.3,1.3,0.6299,0.46827
6.0,1.3,1.4,0.68732,0.48911
6.0,1.4,0.5,0.23086,0.21189
6.0,1.4,0.6,0.27805,0.25018
6.0,1.4,0.7,0.326,0.28714
6.0,1.4,0.8,0.37503,0.32275
6.0,1.4,0.9,0.42541,0.35686
6.0,1.4,1.0,0.4766,0.38914
6.0,1.4,1.1,0.52883,0.41943
6.0,1.4,1.2,0.58306,0.44745
6.0,1.4,1.3,0.63865,0.47197
6.0,1.4,1.4,0.69163,0.49106
6.1,0.5,0.5,0.22579,0.20749
6.1,0.5,0.6,0.27096,0.24431
6.1,0.5,0.7,0.31621,0.27945
6.1,0.5,0.8,0.36129,0.31261
6.1,0.5,0.9,0.40679,0.34411
6.1,0.5,1.0,0.45237,0.37362
6.1,0.5,1.1,0.49775,0.40115
6.1,0.5,1.2,0.54325,0.42652
6.1,0.5,1.3,0.58864,0.44929
6.1,0.5,1.4,0.63478,0.46961
6.1,0.6,0.5,0.22604,0.2077
6.1,0.6,0.6,0.27133,0.24461
6.1,0.6,0.7,0.31671,0.27986
6.1,0.6,0.8,0.36198,0.31315
6.1,0.6,0.9,0.40764,0.34475
6.1,0.6,1.0,0.45338,0.37435
6.1,0.6,1.1,0.49898,0.40196
6.1,0.6,1.2,0.54477,0.42741
6.1,0.6,1.3,0.59053,0.45028
6.1,0.6,1.4,0.63702,0.47062
6.1,0.7,0.5,0.22638,0.208
6.1,0.7,0.6,0.27178,0.24501
6.1,0.7,0.7,0.3173,0.28035
6.1,0.7,0.8,0.36276,0.31376
6.1,0.7,0.9,0.40858,0.34546
6.1,0.7,1.0,0.45453,0.37516
6.1,0.7,1.1,0.50039,0.40286
6.1,0.7,1.2,0.54644,0.42838
6.1,0.7,1.3,0.59248,0.45131
6.1,0.7,1.4,0.64054,0.47158
6.1,0.8,0.5,0.22678,0.20835
6.1,0.8,0.6,0.2723,0.24545
6.1,0.8,0.7,0.31778,0.28075
6.1,0.8,0.8,0.36362,0.31445
6.1,0.8,0.9,0.40964,0.34625
6.1,0.8,1.0,0.4558,0.37603
6.1,0.8,1.1,0.50184,0.4038
6.1,0.8,1.2,0.54899,0.42925
6.1,0.8,1.3,0.59612,0.4526
6.1,0.8,1.4,0.64443,0.47336
6.1,0.9,0.5,0.22723,0.20876
6.1,0.9,0.6,0.27292,0.24599
6.1,0.9,0.7,0.31855,0.2814
6.1,0.9,0.8,0.36457,0.31519
6.1,0.9,0.9,0.41075,0.34706
6.1,0.9,1.0,0.45707,0.37691
6.1,0.9,1.1,0.50423,0.40473
6.1,0.9,1.2,0.55145,0.4307
6.1,0.9,1.3,0.59959,0.45439
6.1,0.9,1.4,0.64846,0.4751
6.1,1.0,0.5,0.22777,0.20925
6.1,1.0,0.6,0.27343,0.24643
6.1,1.0,0.7,0.31937,0.28206
6.1,1.0,0.8,0.36551,0.31592
6.1,1.0,0.9,0.41219,0.34797
6.1,1.0,1.0,0.45919,0.37801
6.1,1.0,1.1,0.50667,0.40628
6.1,1.0,1.2,0.55474,0.43258
6.1,1.0,1.3,0.60363,0.45642
6.1,1.0,1.4,0.65543,0.47787
6.1,1.1,0.5,0.22818,0.20961
6.1,1.1,0.6,0.27409,0.24699
6.1,1.1,0.7,0.32017,0.28272
6.1,1.1,0.8,0.3668,0.3168
6.1,1.1,0.9,0.4139,0.34913
6.1,1.1,1.0,0.46205,0.37973
6.1,1.1,1.1,0.51,0.40833
6.1,1.1,1.2,0.55923,0.43499
6.1,1.1,1.3,0.61049,0.45959
6.1,1.1,1.4,0.66481,0.48138
6.1,1.2,0.5,0.22872,0.21009
6.1,1.2,0.6,0.27479,0.24759
6.1,1.2,0.7,0.32143,0.28365
6.1,1.2,0.8,0.36861,0.31813
6.1,1.2,0.9,0.41657,0.35092
6.1,1.2,1.0,0.46495,0.38163
6.1,1.2,1.1,0.51432,0.4109
6.1,1.2,1.2,0.56546,0.43833
6.1,1.2,1.3,0.61875,0.46335
6.1,1.2,1.4,0.67445,0.48482
6.1,1.3,0.5,0.22947,0.21072
6.1,1.3,0.6,0.27605,0.24858
6.1,1.3,0.7,0.32317,0.28499
6.1,1.3,0.8,0.37089,0.31976
6.1,1.3,0.9,0.41963,0.3529
6.1,1.3,1.0,0.46938,0.38452
6.1,1.3,1.1,0.52045,0.41454
6.1,1.3,1.2,0.57297,0.44227
6.1,1.3,1.3,0.62757,0.46725
6.1,1.3,1.4,0.685,0.48829
6.1,1.4,0.5,0.23051,0.2116
6.1,1.4,0.6,0.27765,0.24987
6.1,1.4,0.7,0.32531,0.28663
6.1,1.4,0.8,0.37408,0.32208
6.1,1.4,0.9,0.42414,0.35603
6.1,1.4,1.0,0.4752,0.38826
6.1,1.4,1.1,0.52715,0.41845
6.1,1.4,1.2,0.58115,0.44646
6.1,1.4,1.3,0.6368,0.47114
6.1,1.4,1.4,0.69066,0.49061
6.2,0.5,0.5,0.22568,0.2074
6.2,0.5,0.6,0.27081,0.24419
6.2,0.5,0.7,0.31572,0.27908
6.2,0.5,0.8,0.36104,0.31245
6.2,0.5,0.9,0.40648,0.34394
6.2,0.5,1.0,0.45204,0.37342
6.2,0.5,1.1,0.49738,0.40091
6.2,0.5,1.2,0.54248,0.42604
6.2,0.5,1.3,0.58815,0.44904
6.2,0.5,1.4,0.63418,0.46936
6.2,0.6,0.5,0.22591,0.2076
6.2,0.6,0.6,0.27115,0.24448
6.2,0.6,0.7,0.31622,0.27949
6.2,0.6,0.8,0.3617,0.31296
6.2,0.6,0.9,0.4073,0.34455
6.2,0.6,1.0,0.45304,0.37414
6.2,0.6,1.1,0.4986,0.40172
6.2,0.6,1.2,0.54402,0.42696
6.2,0.6,1.3,0.59001,0.45001
6.2,0.6,1.4,0.63636,0.47034
6.2,0.7,0.5,0.22623,0.20788
6.2,0.7,0.6,0.27158,0.24485
6.2,0.7,0.7,0.31683,0.27999
6.2,0.7,0.8,0.36245,0.31356
6.2,0.7,0.9,0.40824,0.34527
6.2,0.7,1.0,0.45418,0.37494
6.2,0.7,1.1,0.49974,0.40243
6.2,0.7,1.2,0.54572,0.42795
6.2,0.7,1.3,0.59194,0.45103
6.2,0.7,1.4,0.63962,0.47118
6.2,0.8,0.5,0.22661,0.20821
6.2,0.8,0.6,0.27209,0.24529
6.2,0.8,0.7,0.31751,0.28056
6.2,0.8,0.8,0.36333,0.31426
6.2,0.8,0.9,0.40931,0.34606
6.2,0.8,1.0,0.45547,0.37582
6.2,0.8,1.1,0.50124,0.4034
6.2,0.8,1.2,0.54829,0.42883
6.2,0.8,1.3,0.59501,0.45202
6.2,0.8,1.4,0.64331,0.47289
6.2,0.9,0.5,0.22704,0.20861
6.2,0.9,0.6,0.27253,0.24567
6.2,0.9,0.7,0.31832,0.28124
6.2,0.9,0.8,0.36429,0.31501
6.2,0.9,0.9,0.41042,0.34687
6.2,0.9,1.0,0.45654,0.37656
6.2,0.9,1.1,0.50364,0.40434
6.2,0.9,1.2,0.55042,0.43011
6.2,0.9,1.3,0.5986,0.45389
6.2,0.9,1.4,0.64726,0.47461
6.2,1.0,0.5,0.22745,0.20898
6.2,1.0,0.6,0.27324,0.24629
6.2,1.0,0.7,0.31914,0.2819
6.2,1.0,0.8,0.36523,0.31574
6.2,1.0,0.9,0.41138,0.34758
6.2,1.0,1.0,0.45854,0.37762
6.2,1.0,1.1,0.50596,0.40584
6.2,1.0,1.2,0.55382,0.43206
6.2,1.0,1.3,0.60231,0.45576
6.2,1.0,1.4,0.65349,0.47711
6.2,1.1,0.5,0.22802,0.20949
6.2,1.1,0.6,0.27391,0.24686
6.2,1.1,0.7,0.31994,0.28256
6.2,1.1,0.8,0.36637,0.31651
6.2,1.1,0.9,0.41323,0.34872
6.2,1.1,1.0,0.46126,0.37923
6.2,1.1,1.1,0.50915,0.4078
6.2,1.1,1.2,0.55799,0.43431
6.2,1.1,1.3,0.6087,0.45874
6.2,1.1,1.4,0.66242,0.48049
6.2,1.2,0.5,0.22856,0.20996
6.2,1.2,0.6,0.2746,0.24744
6.2,1.2,0.7,0.32097,0.28331
6.2,1.2,0.8,0.36812,0.3178
6.2,1.2,0.9,0.41592,0.35052
6.2,1.2,1.0,0.4642,0.38115
6.2,1.2,1.1,0.51306,0.41014
6.2,1.2,1.2,0.56375,0.43742
6.2,1.2,1.3,0.61673,0.46243
6.2,1.2,1.4,0.67188,0.48391
6.2,1.3,0.5,0.22916,0.21047
6.2,1.3,0.6,0.27565,0.24826
6.2,1.3,0.7,0.32273,0.28466
6.2,1.3,0.8,0.37033,0.31938
6.2,1.3,0.9,0.41872,0.35231
6.2,1.3,1.0,0.46813,0.38373
6.2,1.3,1.1,0.51886,0.41359
6.2,1.3,1.2,0.57118,0.44134
6.2,1.3,1.3,0.62532,0.46626
6.2,1.3,1.4,0.68255,0.48743
6.2,1.4,0.5,0.23023,0.21137
6.2,1.4,0.6,0.27727,0.24957
6.2,1.4,0.7,0.32468,0.28617
6.2,1.4,0.8,0.37319,0.32146
6.2,1.4,0.9,0.42294,0.35525
6.2,1.4,1.0,0.47381,0.38739
6.2,1.4,1.1,0.52556,0.41752
6.2,1.4,1.2,0.57912,0.44543
6.2,1.4,1.3,0.6345,0.47023
6.2,1.4,1.4,0.68949,0.49009
6.3,0.5,0.5,0.22557,0.20732
6.3,0.5,0.6,0.2705,0.24395
6.3,0.5,0.7,0.31552,0.27895
6.3,0.5,0.8,0.36078,0.31229
6.3,0.5,0.9,0.40616,0.34376
6.3,0.5,1.0,0.45169,0.37323
6.3,0.5,1.1,0.49668,0.40044
6.3,0.5,1.2,0.54206,0.4258
6.3,0.5,1.3,0.58768,0.44879
6.3,0.5,1.4,0.63359,0.4691
6.3,0.6,0.5,0.22577,0.20749
6.3,0.6,0.6,0.27086,0.24425
6.3,0.6,0.7,0.316,0.27934
6.3,0.6,0.8,0.36141,0.31278
6.3,0.6,0.9,0.40697,0.34436
6.3,0.6,1.0,0.45267,0.37393
6.3,0.6,1.1,0.49792,0.40127
6.3,0.6,1.2,0.5436,0.42671
6.3,0.6,1.3,0.58952,0.44975
6.3,0.6,1.4,0.63575,0.47008
6.3,0.7,0.5,0.22608,0.20775
6.3,0.7,0.6,0.27119,0.24453
6.3,0.7,0.7,0.31658,0.27981
6.3,0.7,0.8,0.36215,0.31336
6.3,0.7,0.9,0.40788,0.34505
6.3,0.7,1.0,0.45353,0.37454
6.3,0.7,1.1,0.49937,0.4022
6.3,0.7,1.2,0.54529,0.4277
6.3,0.7,1.3,0.59143,0.45076
6.3,0.7,1.4,0.63885,0.47085
6.3,0.8,0.5,0.22644,0.20808
6.3,0.8,0.6,0.2717,0.24497
6.3,0.8,0.7,0.31724,0.28037
6.3,0.8,0.8,0.36301,0.31405
6.3,0.8,0.9,0.40896,0.34586
6.3,0.8,1.0,0.45487,0.37545
6.3,0.8,1.1,0.50087,0.40316
6.3,0.8,1.2,0.54785,0.42857
6.3,0.8,1.3,0.59431,0.45165
6.3,0.8,1.4,0.64202,0.47231
6.3,0.9,0.5,0.2268,0.20841
6.3,0.9,0.6,0.2723,0.24549
6.3,0.9,0.7,0.31804,0.28103
6.3,0.9,0.8,0.364,0.31482
6.3,0.9,0.9,0.4099,0.34654
6.3,0.9,1.0,0.45618,0.37636
6.3,0.9,1.1,0.50325,0.40409
6.3,0.9,1.2,0.54976,0.42973
6.3,0.9,1.3,0.59761,0.45339
6.3,0.9,1.4,0.6461,0.47412
6.3,1.0,0.5,0.22725,0.20881
6.3,1.0,0.6,0.27303,0.24612
6.3,1.0,0.7,0.31891,0.28174
6.3,1.0,0.8,0.36479,0.31543
6.3,1.0,0.9,0.41106,0.34739
6.3,1.0,1.0,0.45814,0.37741
6.3,1.0,1.1,0.50516,0.40533
6.3,1.0,1.2,0.55291,0.43155
6.3,1.0,1.3,0.60126,0.45523
6.3,1.0,1.4,0.65138,0.47626
6.3,1.1,0.5,0.22785,0.20935
6.3,1.1,0.6,0.27372,0.24671
6.3,1.1,0.7,0.31957,0.28228
6.3,1.1,0.8,0.36608,0.31632
6.3,1.1,0.9,0.41277,0.34844
6.3,1.1,1.0,0.46051,0.37879
6.3,1.1,1.1,0.50834,0.4073
6.3,1.1,1.2,0.55696,0.43374
6.3,1.1,1.3,0.60702,0.45794
6.3,1.1,1.4,0.66006,0.47961
6.3,1.2,0.5,0.22839,0.20982
6.3,1.2,0.6,0.2743,0.24721
6.3,1.2,0.7,0.32068,0.2831
6.3,1.2,0.8,0.36755,0.31741
6.3,1.2,0.9,0.41531,0.35014
6.3,1.2,1.0,0.46347,0.3807
6.3,1.2,1.1,0.51188,0.40942
6.3,1.2,1.2,0.56214,0.43656
6.3,1.2,1.3,0.61468,0.46148
6.3,1.2,1.4,0.66948,0.48305
6.3,1.3,0.5,0.22897,0.21031
6.3,1.3,0.6,0.27536,0.24803
6.3,1.3,0.7,0.32222,0.28429
6.3,1.3,0.8,0.36978,0.31901
6.3,1.3,0.9,0.41792,0.3518
6.3,1.3,1.0,0.46697,0.38302
6.3,1.3,1.1,0.51732,0.41268
6.3,1.3,1.2,0.56941,0.4404
6.3,1.3,1.3,0.62316,0.46529
6.3,1.3,1.4,0.68016,0.48659
6.3,1.4,0.5,0.22995,0.21114
6.3,1.4,0.6,0.2769,0.24928
6.3,1.4,0.7,0.32414,0.28577
6.3,1.4,0.8,0.37235,0.32088
6.3,1.4,0.9,0.4218,0.35451
6.3,1.4,1.0,0.47237,0.3865
6.3,1.4,1.1,0.524,0.4166
6.3,1.4,1.2,0.57716,0.44442
6.3,1.4,1.3,0.63245,0.46933
6.3,1.4,1.4,0.68812,0.48951
6.4,0.5,0.5,0.22541,0.20718
6.4,0.5,0.6,0.27026,0.24376
6.4,0.5,0.7,0.31533,0.27882
6.4,0.5,0.8,0.36053,0.31213
6.4,0.5,0.9,0.40551,0.34332
6.4,0.5,1.0,0.45099,0.37279
6.4,0.5,1.1,0.49634,0.40021
6.4,0.5,1.2,0.54165,0.42555
6.4,0.5,1.3,0.58719,0.44854
6.4,0.5,1.4,0.63301,0.46885
6.4,0.6,0.5,0.22563,0.20737
6.4,0.6,0.6,0.27058,0.24403
6.4,0.6,0.7,0.31577,0.27918
6.4,0.6,0.8,0.36113,0.3126
6.4,0.6,0.9,0.40633,0.34394
6.4,0.6,1.0,0.45199,0.3735
6.4,0.6,1.1,0.49757,0.40103
6.4,0.6,1.2,0.54317,0.42646
6.4,0.6,1.3,0.58902,0.4495
6.4,0.6,1.4,0.63516,0.46982
6.4,0.7,0.5,0.22591,0.20761
6.4,0.7,0.6,0.271,0.24438
6.4,0.7,0.7,0.31633,0.27964
6.4,0.7,0.8,0.36184,0.31316
6.4,0.7,0.9,0.40726,0.34464
6.4,0.7,1.0,0.45315,0.37432
6.4,0.7,1.1,0.49901,0.40196
6.4,0.7,1.2,0.54487,0.42745
6.4,0.7,1.3,0.59093,0.4505
6.4,0.7,1.4,0.63822,0.47056
6.4,0.8,0.5,0.22619,0.20787
6.4,0.8,0.6,0.27149,0.24481
6.4,0.8,0.7,0.31697,0.28017
6.4,0.8,0.8,0.36267,0.31383
6.4,0.8,0.9,0.40838,0.34547
6.4,0.8,1.0,0.45451,0.37526
6.4,0.8,1.1,0.50052,0.40293
6.4,0.8,1.2,0.54742,0.42831
6.4,0.8,1.3,0.59379,0.45137
6.4,0.8,1.4,0.64099,0.47186
6.4,0.9,0.5,0.22655,0.20819
6.4,0.9,0.6,0.27207,0.24531
6.4,0.9,0.7,0.31774,0.28082
6.4,0.9,0.8,0.36351,0.31448
6.4,0.9,0.9,0.40958,0.34636
6.4,0.9,1.0,0.45582,0.37616
6.4,0.9,1.1,0.50287,0.40384
6.4,0.9,1.2,0.54927,0.42944
6.4,0.9,1.3,0.59645,0.45279
6.4,0.9,1.4,0.64496,0.47363
6.4,1.0,0.5,0.22707,0.20865
6.4,1.0,0.6,0.27278,0.24592
6.4,1.0,0.7,0.31849,0.28143
6.4,1.0,0.8,0.36452,0.31526
6.4,1.0,0.9,0.41073,0.3472
6.4,1.0,1.0,0.45775,0.37719
6.4,1.0,1.1,0.50461,0.40498
6.4,1.0,1.2,0.55207,0.43107
6.4,1.0,1.3,0.60021,0.45471
6.4,1.0,1.4,0.64981,0.47562
6.4,1.1,0.5,0.22768,0.2092
6.4,1.1,0.6,0.27339,0.24644
6.4,1.1,0.7,0.31934,0.28212
6.4,1.1,0.8,0.36555,0.31606
6.4,1.1,0.9,0.4124,0.34823
6.4,1.1,1.0,0.45979,0.37835
6.4,1.1,1.1,0.50743,0.40675
6.4,1.1,1.2,0.55599,0.43319
6.4,1.1,1.3,0.60544,0.45719
6.4,1.1,1.4,0.65784,0.47877
6.4,1.2,0.5,0.22814,0.20961
6.4,1.2,0.6,0.27411,0.24705
6.4,1.2,0.7,0.32026,0.28286
6.4,1.2,0.8,0.36703,0.31707
6.4,1.2,0.9,0.41472,0.34977
6.4,1.2,1.0,0.46275,0.38028
6.4,1.2,1.1,0.51088,0.40881
6.4,1.2,1.2,0.56062,0.43574
6.4,1.2,1.3,0.61265,0.46055
6.4,1.2,1.4,0.66721,0.48221
6.4,1.3,0.5,0.22881,0.21017
6.4,1.3,0.6,0.27508,0.24782
6.4,1.3,0.7,0.32183,0.284
6.4,1.3,0.8,0.36924,0.31865
6.4,1.3,0.9,0.41727,0.35138
6.4,1.3,1.0,0.4659,0.38236
6.4,1.3,1.1,0.51586,0.41181
6.4,1.3,1.2,0.56764,0.43947
6.4,1.3,1.3,0.6211,0.46436
6.4,1.3,1.4,0.67778,0.48575
6.4,1.4,0.5,0.22969,0.21092
6.4,1.4,0.6,0.27648,0.24895
6.4,1.4,0.7,0.32367,0.28543
6.4,1.4,0.8,0.37158,0.32034
6.4,1.4,0.9,0.42074,0.35382
6.4,1.4,1.0,0.47099,0.38566
6.4,1.4,1.1,0.52245,0.41569
6.4,1.4,1.2,0.57525,0.44343
6.4,1.4,1.3,0.63039,0.46841
6.4,1.4,1.4,0.6866,0.4889
6.5,0.5,0.5,0.22515,0.20697
6.5,0.5,0.6,0.27013,0.24366
6.5,0.5,0.7,0.31514,0.27868
6.5,0.5,0.8,0.35996,0.31172
6.5,0.5,0.9,0.40521,0.34315
6.5,0.5,1.0,0.45065,0.3726
6.5,0.5,1.1,0.496,0.39998
6.5,0.5,1.2,0.54123,0.4253
6.5,0.5,1.3,0.5867,0.44828
6.5,0.5,1.4,0.63206,0.46838
6.5,0.6,0.5,0.22535,0.20714
6.5,0.6,0.6,0.27042,0.2439
6.5,0.6,0.7,0.31556,0.27903
6.5,0.6,0.8,0.36057,0.3122
6.5,0.6,0.9,0.40601,0.34374
6.5,0.6,1.0,0.45162,0.37329
6.5,0.6,1.1,0.4972,0.40078
6.5,0.6,1.2,0.54273,0.4262
6.5,0.6,1.3,0.58851,0.44923
6.5,0.6,1.4,0.63458,0.46956
6.5,0.7,0.5,0.2256,0.20736
6.5,0.7,0.6,0.27081,0.24424
6.5,0.7,0.7,0.31609,0.27947
6.5,0.7,0.8,0.36128,0.31277
6.5,0.7,0.9,0.4069,0.34442
6.5,0.7,1.0,0.45276,0.3741
6.5,0.7,1.1,0.49864,0.40171
6.5,0.7,1.2,0.54443,0.4272
6.5,0.7,1.3,0.59045,0.45025
6.5,0.7,1.4,0.63763,0.47029
6.5,0.8,0.5,0.22597,0.20768
6.5,0.8,0.6,0.27129,0.24465
6.5,0.8,0.7,0.31671,0.27998
6.5,0.8,0.8,0.36212,0.31344
6.5,0.8,0.9,0.408,0.34524
6.5,0.8,1.0,0.45414,0.37505
6.5,0.8,1.1,0.50017,0.40269
6.5,0.8,1.2,0.54612,0.42819
6.5,0.8,1.3,0.59328,0.4511
6.5,0.8,1.4,0.64004,0.47144
6.5,0.9,0.5,0.22638,0.20805
6.5,0.9,0.6,0.27185,0.24514
6.5,0.9,0.7,0.31727,0.28045
6.5,0.9,0.8,0.36316,0.31425
6.5,0.9,0.9,0.40926,0.34616
6.5,0.9,1.0,0.45546,0.37597
6.5,0.9,1.1,0.50252,0.4036
6.5,0.9,1.2,0.54882,0.42916
6.5,0.9,1.3,0.59563,0.45237
6.5,0.9,1.4,0.64384,0.47315
6.5,1.0,0.5,0.22688,0.2085
6.5,1.0,0.6,0.27253,0.24573
6.5,1.0,0.7,0.31823,0.28124
6.5,1.0,0.8,0.36425,0.31509
6.5,1.0,0.9,0.4104,0.34701
6.5,1.0,1.0,0.45737,0.37698
6.5,1.0,1.1,0.50422,0.40472
6.5,1.0,1.2,0.55133,0.43064
6.5,1.0,1.3,0.59918,0.45419
6.5,1.0,1.4,0.64851,0.47508
6.5,1.1,0.5,0.22748,0.20903
6.5,1.1,0.6,0.27318,0.24628
6.5,1.1,0.7,0.31911,0.28196
6.5,1.1,0.8,0.36526,0.31588
6.5,1.1,0.9,0.41205,0.34802
6.5,1.1,1.0,0.45926,0.37803
6.5,1.1,1.1,0.50676,0.40632
6.5,1.1,1.2,0.55483,0.43256
6.5,1.1,1.3,0.60403,0.4565
6.5,1.1,1.4,0.65575,0.47796
6.5,1.2,0.5,0.22797,0.20947
6.5,1.2,0.6,0.27391,0.2469
6.5,1.2,0.7,0.32003,0.28269
6.5,1.2,0.8,0.36666,0.31683
6.5,1.2,0.9,0.41418,0.34943
6.5,1.2,1.0,0.46208,0.37987
6.5,1.2,1.1,0.51009,0.40832
6.5,1.2,1.2,0.5592,0.43496
6.5,1.2,1.3,0.6107,0.45964
6.5,1.2,1.4,0.66479,0.48131
6.5,1.3,0.5,0.22864,0.21003
6.5,1.3,0.6,0.27483,0.24762
6.5,1.3,0.7,0.32138,0.28368
6.5,1.3,0.8,0.36873,0.3183
6.5,1.3,0.9,0.41665,0.35098
6.5,1.3,1.0,0.46491,0.38176
6.5,1.3,1.1,0.51452,0.411
6.5,1.3,1.2,0.56584,0.43851
6.5,1.3,1.3,0.61913,0.46346
6.5,1.3,1.4,0.6753,0.48488
6.5,1.4,0.5,0.22944,0.21071
6.5,1.4,0.6,0.27614,0.24868
6.5,1.4,0.7,0.32323,0.2851
6.5,1.4,0.8,0.37088,0.31986
6.5,1.4,0.9,0.41976,0.35318
6.5,1.4,1.0,0.46967,0.38486
6.5,1.4,1.1,0.52091,0.41478
6.5,1.4,1.2,0.57341,0.44247
6.5,1.4,1.3,0.62829,0.46749
6.5,1.4,1.4,0.68478,0.48821
6.6,0.5,0.5,0.22506,0.20689
6.6,0.5,0.6,0.26999,0.24356
6.6,0.5,0.7,0.31467,0.27832
